Celtics,Hawks,0.5378619854849785,0.46213801451502134
Celtics,Blackhawks,0.5877085646789217,0.4122914353210782
Celtics,Nets,0.5853926259305565,0.4146073740694435
Celtics,Hornets,0.5485153202055456,0.45148467979445434
Celtics,Bobcats,0.6195033356495495,0.38049666435045054
Celtics,Bulls,0.5294401619170176,0.4705598380829825
Celtics,Cavaliers,0.5553740962587529,0.4446259037412471
Celtics,Mavericks,0.5369894118345717,0.4630105881654284
Celtics,Nuggets,0.5490847223350444,0.4509152776649557
Celtics,Pistons,0.5459074281751116,0.45409257182488827
Celtics,Warriors,0.5499066855501582,0.45009331444984174
Celtics,Rockets,0.5286263121182996,0.4713736878817006
Celtics,Pacers,0.5394302905549837,0.4605697094450163
Celtics,Clippers,0.5941890058307968,0.40581099416920324
Celtics,Braves,0.5971547972820014,0.4028452027179986
Celtics,Lakers,0.49451111318881924,0.5054888868111809
Celtics,Grizzlies,0.5828920248153137,0.4171079751846864
Celtics,Heat,0.5311349691899274,0.4688650308100726
Celtics,Bucks,0.5346213066032397,0.46537869339676036
Celtics,Timberwolves,0.5990543155735131,0.400945684426487
Celtics,Pelicans,0.5769877091868619,0.423012290813138
Celtics,Knicks,0.5421990212071778,0.4578009787928222
Celtics,Thunder,0.48856124818217334,0.5114387518178267
Celtics,Supersonics,0.527684291396637,0.47231570860336314
Celtics,Magic,0.5444144874808647,0.45558551251913526
Celtics,76ers,0.539687587578076,0.46031241242192394
Celtics,Nationals,0.5061528246603786,0.4938471753396215
Celtics,Suns,0.5194066210404491,0.4805933789595508
Celtics,Trail Blazers,0.5233119130481857,0.4766880869518143
Celtics,Kings,0.573594179287874,0.42640582071212596
Celtics,Royals,0.535126849939677,0.464873150060323
Celtics,Spurs,0.48289485284966716,0.517105147150333
Celtics,Raptors,0.5669504483129724,0.43304955168702763
Celtics,Jazz,0.5205717997261464,0.47942820027385363
Celtics,Wizards,0.5830530643405918,0.4169469356594081
Celtics,Bullets,0.5493916710940119,0.45060832890598806
Celtics,Zephyrs,0.6515077859147862,0.34849221408521386
Celtics,Packers,0.7222753429182386,0.2777246570817615
Hawks,Blackhawks,0.550517618952817,0.44948238104718297
Hawks,Nets,0.5481533859124287,0.4518466140875714
Hawks,Hornets,0.5107321899736148,0.48926781002638525
Hawks,Bobcats,0.5831461740423243,0.41685382595767567
Hawks,Bulls,0.4915404582799992,0.5084595417200007
Hawks,Cavaliers,0.5176602145055627,0.4823397854944373
Hawks,Mavericks,0.4991225106804902,0.5008774893195098
Hawks,Nuggets,0.5113067890342693,0.4886932109657307
Hawks,Pistons,0.5081017709454696,0.4918982290545304
Hawks,Warriors,0.5121364304202118,0.4878635695797881
Hawks,Rockets,0.4907241119850081,0.5092758880149919
Hawks,Pacers,0.5015777266800051,0.49842227331999484
Hawks,Clippers,0.5571421375719869,0.44285786242801295
Hawks,Braves,0.5601782684662329,0.43982173153376714
Hawks,Lakers,0.4566851345116932,0.5433148654883068
Hawks,Grizzlies,0.5456025255265624,0.4543974744734376
Hawks,Heat,0.49324111334416887,0.506758886655831
Hawks,Bucks,0.49674223961975533,0.5032577603802446
Hawks,Timberwolves,0.5621242921446203,0.43787570785537966
Hawks,Pelicans,0.5395872969413141,0.4604127030586858
Hawks,Knicks,0.5043649318045635,0.49563506819543646
Hawks,Thunder,0.4507845223809631,0.5492154776190369
Hawks,Supersonics,0.4897794539322129,0.5102205460677871
Hawks,Magic,0.5065968757667457,0.4934031242332543
Hawks,76ers,0.501836641416348,0.49816335858365207
Hawks,Nationals,0.46826126398548534,0.5317387360145146
Hawks,Suns,0.4814902336341079,0.5185097663658921
Hawks,Trail Blazers,0.48539837592704466,0.5146016240729554
Hawks,Kings,0.5361349425621639,0.4638650574378362
Hawks,Royals,0.4972502360151649,0.5027497639848352
Hawks,Spurs,0.4451748939582979,0.5548251060417021
Hawks,Raptors,0.5293864267253757,0.4706135732746243
Hawks,Jazz,0.48265577733149717,0.5173442226685028
Hawks,Wizards,0.5457667428171057,0.45423325718289437
Hawks,Bullets,0.5116165807338077,0.4883834192661924
Hawks,Zephyrs,0.6163147044074218,0.38368529559257813
Hawks,Packers,0.6908375491849353,0.30916245081506466
Blackhawks,Nets,0.4976125360337054,0.5023874639662946
Blackhawks,Hornets,0.46012810248198555,0.5398718975180145
Blackhawks,Bobcats,0.5331861280685802,0.4668138719314197
Blackhawks,Bulls,0.4411234842339258,0.5588765157660742
Blackhawks,Cavaliers,0.46702492042167426,0.5329750795783258
Blackhawks,Mavericks,0.44861400321947037,0.5513859967805297
Blackhawks,Nuggets,0.46069937726681714,0.5393006227331828
Blackhawks,Pistons,0.45751459792115917,0.5424854020788409
Blackhawks,Warriors,0.46152445348809595,0.538475546511904
Blackhawks,Rockets,0.44031835929120006,0.5596816407088
Blackhawks,Pacers,0.4510445001272963,0.5489554998727036
Blackhawks,Clippers,0.5067019037521165,0.49329809624788346
Blackhawks,Braves,0.5097795715616269,0.49022042843837316
Blackhawks,Lakers,0.4069816729289548,0.5930183270710452
Blackhawks,Grizzlies,0.4950391931151675,0.5049608068848326
Blackhawks,Heat,0.44280161431308007,0.5571983856869199
Blackhawks,Bucks,0.44625999755954165,0.5537400024404584
Blackhawks,Timberwolves,0.5117542297417632,0.48824577025823684
Blackhawks,Pelicans,0.4889815366289458,0.5110184633710543
Blackhawks,Knicks,0.45380656914417394,0.5461934308558261
Blackhawks,Thunder,0.4012489818083084,0.5987510181916916
Blackhawks,Supersonics,0.43938701719119155,0.5606129828088084
