DIAMOND ANGEL,0.025270758122743684
GOLD TALENT,0.0466395599138962
P J HALL,0.05157297576070139
IT CAN ONLY BE YOU,0.01557632398753894
ALWAYS WONDERFUL,0.03691550451189499
NINE DRAGONS,0.07575757575757576
CONFUCIUS ELITE,0.1043115438108484
GRAND PLUS,0.06563115292058629
CALL ME ACHIEVER,0.03620207339147606
SECRET AGENT,0.0512
DANEWIN TIGER,0.03463333835265773
HURRY HURRY UP,0.05201162612819337
POLYMER WIN,0.09538950715421304
RUGBY AMBASSADOR,0.03773015393902807
MEDIC KINGDOM,0.0292873413602343
SMART PLANET,0.03664582884242294
EXPEDITE,0.02638334284084427
FOREVER GENKI,0.01882845188284519
SOUL ACHIEVER,0.07090012330456226
LONGWAH AMBER,0.034223134839151265
BRIGHT CONCEPT,0.07202426080363912
KING OF HOUSEHOLD,0.10746606334841628
STREET CAT,0.02981029810298103
CITY POWER,0.022383883603805266
COLUMBUS LINE,0.09708737864077671
GLORIOUS AVENUE,0.030187688673054207
BERNARD'S CHOICE,0.024562924432885422
LUCKY SCEPTER,0.041728031418753066
FLYING RED,0.05387205387205387
BLACK STAR,0.013785790031813362
GLACIER BLUE,0.03135732417500373
SOUTHERN SPRINGS,0.019049634881998095
GOLDLAND DANCER,0.037664783427495296
SMILING WATCH,0.016474464579901153
RIYADH,0.02313624678663239
HO IN ONE,0.032209576980888985
OLE OLE,0.016901408450704227
ALPINEFIELD,0.1408450704225352
FLYING UNICORN,0.017426273458445038
VANILLA,0.025595709671521725
BACKBENCH BLUES,0.016570008285004142
NONE OTHER,0.02754062241806665
RACING HERO,0.021933524548675556
VERDANE,0.04916689429117727
OYSTER,0.05357142857142857
MAZANDARAN,0.07963594994311717
SKIP COURT,0.04177545691906005
RECORD AGAIN,0.05514705882352941
IMPERIAL CONCORDE,0.03471570651154063
ROCK THE TREE,0.036116729268997394
FIGHTING BOY,0.060768108896451144
HOXO,0.03449597546952856
CHATER D'CAT,0.05128205128205128
ALL FRIENDS,0.027334851936218676
DISCIPLES TWELVE,0.044028618602091354
MARVEL TRIBE,0.03319597069597069
ST YAZIN,0.038070015724571714
DANE PATROL,0.06547619047619048
GENEROUS BOBO,0.05720823798627002
WINFULL PATROL,0.06868481302467565
ROMAN LEGEND,0.023809523809523808
HARBOUR PUNK,0.09090909090909091
PURE FORCE,0.029411764705882353
MERIDIAN TREASURE,0.02198492462311558
WINNING KING,0.024077046548956663
KING DERBY,0.03648747263439552
APOLLO CAVALIER,0.02207505518763797
CHEETAH BOY,0.035842293906810034
CLEVER BEAVER,0.07518796992481203
KIROV,0.047664442326024785
AMBITIOUS KING,0.04857512953367877
GETAWAY GUY,0.03206997084548105
LONDON WALK,0.040229885057471264
COMEBACK KID,0.032679738562091505
LAUGH OUT LOUD,0.0296708391284191
OSCAR MIRACLE,0.03871681415929204
REAL GENERAL,0.026260504201680673
WIN IT,0.043859649122807015
BEAUTY KING,0.05017561465127948
SPICY DRAGON,0.016129032258064516
UNIQUE HAPPIEST,0.06082949308755761
DASHING SUPER,0.025324469768914216
BALTIC WARRIOR,0.07731958762886598
MEDIC SWORDSMAN,0.02545364972493637
INDIGO WAY,0.026481297583581597
COLOURFUL PROFIT,0.023389708528247566
MAC ROW,0.03720238095238095
FULL TALENT,0.05566470203012443
REGENCY KING,0.020198881292728402
WHAT YOU DREAM,0.11658031088082901
INDUSTRIALIST WAY,0.061373726821624446
REAL SUPREME,0.03475798146240989
ARCHIPPUS,0.06565857540787903
CHARITY KINGDOM,0.03722084367245657
GRACEFUL KINGDOM,0.03341957740405348
STEP HIGH,0.03779130799916019
GRAND ELITE,0.017094017094017096
STRATHTAY,0.04330708661417323
TARZAN I AM,0.0323874151758174
WINNING APEX,0.01595744680851064
VITAL PRINCE,0.0110803324099723
UNIQUE JOYFUL,0.09226594301221167
ALL TIMES LUCKY,0.025170068027210887
FUJIAN SPIRIT,0.0462962962962963
SUCCESSFUL LEADER,0.03202328966521106
ULTIMATE GLORY,0.05463627848891664
WINNING PREMIUM,0.03784693019343986
JOLLY SPRING,0.05805515239477503
SPEEDY LONGWAH,0.04051620648259305
EXCEL ONESELF,0.040165251319715406
BLISS CARTEL,0.030718034045821067
BUNKER SHOT,0.08571428571428573
FOUR FOUR FIVE,0.014267370523612497
THE PRINCE,0.06830052229811169
BRILLIANT DREAM,0.09178990311065782
MULTI-WIN GENERAL,0.021557531662624627
GENUINE CHAMPION,0.08488964346349746
KOKODA,0.06230529595015576
CHINA POWER,0.025787965616045846
GLORIOUS VICTORY,0.022514409221902017
MI SAVVY,0.05979760809567617
SUPER TORNADO,0.023255813953488372
BEST JADE TRIUMPH,0.04897159647404505
LA COTE DE BLEU,0.08561643835616438
FLORAL MAN,0.10869565217391303
ELECTRONIC GOSPEL,0.0712166172106825
HELEN'S CHOICE,0.0558759913482336
CASA JUNIOR,0.02229654403567447
ARCHER'S BOW,0.11718749999999997
ORIENTAL FANTASIA,0.1287852419074139
PERFECT TRIUMPH,0.02487236549286556
VIVA DOLPHIN,0.01694915254237288
LOTUS LOVE,0.012195121951219513
SWEET BEAN,0.04679457182966776
TERRIFIC MASTER,0.043904580711254214
DUAL HAPPY,0.028097062579821197
GLORIOUS RYDER,0.053595355069227336
SPIRIT SOARING,0.0536480686695279
MOBILE KING,0.06038086391082211
ROBUST MOMENTUM,0.04257847311615011
DRAGON BACHELOR,0.03950834064969271
TELECOM PRINCE,0.023184740225524293
OXFORD CHARLEY,0.11605415860735009
DRAGON,0.05085823267641449
DRAGON PINS,0.024671052631578948
HARBOUR DELIGHT,0.03958828186856691
PRESIDENT LINCOLN,0.0226628895184136
FASTER MORE,0.20887728459530028
DANEWIN EXPRESS,0.07393274505127595
ALWAYS SOMETHING,0.029953917050691243
CHANCELLOR,0.03336892685531233
SPINNING DANCER,0.06329113924050632
THANKSGIVING,0.02112888620585572
AMBITIOUS CHAMPION,0.05926979611190138
BUDDY BUDDIES,0.021551724137931036
TOWERING STORM,0.047890955977159706
AGIAAL,0.034479261738160426
PEACE ON EARTH,0.02733435381587579
TEOFILO CALVA,0.321285140562249
PRECISION KING,0.0359040643400833
KEY WITNESS,0.058928571428571434
FAT CHOY HONG KONG,0.04480286738351255
GREAT STORM,0.017341040462427747
SEA DIAMOND,0.10309278350515463
GORGEOUS DEBUT,0.03330161750713606
IMPERIAL ROME,0.04547751389590702
BUSINESS AS USUAL,0.019469026548672566
KABAYAN,0.08853681267474371
BEAUTY FLAME,0.0503989920201596
DUNDONNELL,0.03722084367245657
MIZANI,0.12195121951219513
MR GNOCCHI,0.04701859371660611
SUPER LIFELINE,0.05122143420015761
DESTINED FOR GLORY,0.019230769230769232
WINNING LEADER,0.022986618504227896
SAME WORLD,0.01582815149802148
PLEASURE GAINS,0.019637462235649546
BUBBLE CHIC,0.01822079314040729
LOVELY BOY,0.08450704225352113
PIKACHU,0.08138787748982651
MASTER SOMMELIER,0.06430868167202572
GOOD GOOD VIEW,0.04647403515861791
HAPPY CHAMPION,0.03322259136212624
JOYFUL THE GREAT,0.05299768135144088
BIG FOUR,0.04089487611258119
MIGHTY EQUUS,0.024862736972961774
GREAT RUN,0.027093278286672687
ULTIMATE WINNERS,0.014511873350923483
SNITZEL KID,0.027241208519068846
WORLD CITY,0.04282288454950326
NAUGHTY BABY,0.03758221108675227
KIM GLORY,0.06493506493506493
GLORY HORSIE,0.034667859539252964
CAPTAIN AMERICA,0.0501002004008016
ISLAND SPRING,0.08547008547008546
COSMO ONE,0.05238649592549476
TRILLION TREASURE,0.037563724174939625
DELIGHT FORTUNE,0.032467532467532464
MIGHTY GAINS,0.04157658406785299
YEUNG SING,0.07040346601678851
CHINA GOOD,0.0316301703163017
FOREST COLOURS,0.04219409282700422
LEELI'S STAR,0.02127659574468085
DARK SECRET,0.09259259259259259
ENJOY THE GAME,0.035278154681139755
HUMONGUS,0.04421983575489576
TELECOM SUPREMO,0.0813008130081301
MIZZEN GREY,0.04667081518357188
BAMBOO DANCE,0.07950028392958547
RUMBA KING,0.03862150920974451
WINNING INSTINCT,0.04760015866719556
GREAT SKY,0.02460574879767364
YOU ARE THE ONE,0.033582089552238806
SIGHT BELIEVER,0.07361487795428127
ALL WIN BOY,0.04523996852871754
CAGA FORCE,0.0271665308340125
HEARTS KEEPER,0.03593369653413701
FAY DEEP,0.031168831168831165
CHEERS VICTORIES,0.036351619299405155
REAL CHAMPION,0.05
SNOW SLIDER,0.06167873424510595
MASSIVE IMPACT,0.015290519877675839
SUNSHINE KID,0.04595588235294118
JUN JU,0.0535801266439357
PRECIOUS GEM,0.02871271335141171
HORSE SUPREMO,0.04051707505305808
NOVEL START,0.031728764391260995
EASY SUCCESS,0.04697986577181208
SAFARI MAGIC,0.08253692441355341
WIN ALONG,0.034103827207275485
DRAGON GLORY,0.029282576866764276
CRIMSON HEART,0.05163511187607573
GO GO WIN,0.0595434998346014
SURE CHAMP,0.050808314087759814
HOLY MAC,0.02574257425742574
SPICY SIAM,0.01775147928994083
MIGHTY K,0.06255585344057193
KA YING KID,0.03532570298148933
REBORN TO WIN,0.14814814814814814
SO CAFFE,0.11055276381909548
JUN GONG,0.027672085783465927
FUN RIDER,0.025477707006369428
HEAVENISARACEHORSE,0.02562012344241295
HO LEE HORSE,0.03375843960990248
I'M IN CHARGE,0.0487012987012987
GENTILIS,0.028921910840730033
BRAVE BROTHER,0.017827756445419635
WAH MAY BABY,0.041922290388548056
SPITFIRE,0.045915901401643304
FUN TAPESTRY,0.029036941442168084
YOU READ MY MIND,0.036517846625044176
FIONN'S TREASURE,0.017709563164108617
GLORY BOY,0.02055222947010991
WILD BOY,0.05012912046179553
WHISTLE BLOWER,0.10167768174885614
SOLAR SPIRIT,0.014619883040935672
NAZAKAT'S LAD,0.2222222222222222
TRENDIFUL,0.05708848715509039
JOY TOGETHER,0.04426285325161729
ENDORSING,0.04144791378833933
INTELLECTUAL GLIDE,0.03562144988928469
ACCESS YEARS,0.049130763416477694
MASTER KOCHANWONG,0.06074411541381929
GREAT SPIRIT,0.037584565271861686
HYPERSONIC,0.05351681957186544
HARBOUR MASTER,0.03552397868561279
NOBLE ALPHA,0.029222676797194622
GOLD PRECIOUS,0.04442727448329147
SPURS ON,0.038150807899461396
LYRIC ACE,0.06398293788323113
TRIUMPHANT WAY,0.02040816326530612
HIGH SPEED METRO,0.05535530381050464
JUN HAO,0.06293266205160479
HAPPY HOMING,0.03185174460692052
LITTLE RAINFOREST,0.033003300330033
HAPPY CENTENARY,0.0249843847595253
LET'S GOAL,0.048107761385503524
TOP ACT,0.0484148055598938
ONE OF A KIND,0.023008095440988495
PEPPERMINT,0.08
FIONN'S PRIDE,0.10101010101010101
MY CUP OVERFLOWS,0.03585905830994699
WINNING NOVEL,0.036036036036036036
GOLD TARTINI,0.05236907730673316
FLYING IN,0.060137457044673534
SMART GUY,0.04035795753640989
FORTUNE BRAVO,0.04615384615384615
QUALITY KING,0.025
YUAN'S FORTUNE,0.07692307692307693
GRAND CHAMPION,0.06589785831960461
YOUNG TALENT,0.08274231678486998
OWNERS' PRIDE,0.048476454293628804
FORTUNE TERRITORY,0.018141337511338337
ENCHANTING DIAMOND,0.054278416347381855
PENNY LANE,0.033760972316002696
FOREVER FUN,0.04073780694805929
UNIQUE JOYOUS,0.029645130351381985
YOU KNOW I WIN,0.030659172202350538
AMAZING ALWAYS,0.03252981900075069
STAR MAJESTIC,0.06737665724842426
MAGICAL BEAM,0.024038461538461533
RAZOR QUEST,0.03064215294431122
BE THERE AHEAD,0.02349256068911511
SEA SMOKE,0.0160857908847185
SEMPITERNAL,0.029825817227392033
HORSE APLENTY,0.03876908165737824
INVICTUS,0.154320987654321
KITAYA,0.028556593977154727
SUPREME ESSENCE,0.06616674018526687
AXIOM,0.030331003560596075
WEALTHY FORTUNE,0.03615098351940457
CRAZY BUDDIES,0.0390625
SKY MAN,0.07952286282306165
TANGO FIRE,0.042689434364994665
SUPER ABUNDANTE,0.059249506254114556
REGENCY HO HO,0.12300123001230011
REAL TREAT,0.016129032258064516
CARTOON FAY FAY,0.051696284329563816
FARM PERFECT,0.011627906976744186
ALL THE BEST,0.044736057262153295
FORGIVE AND FORGET,0.03201970443349754
ETON BLITZ,0.05434782608695651
CLUB LIFE,0.06690561529271206
KEEN TACTICS,0.02349740291862478
BULLISH SMART,0.05847029077117572
PERI PERI SAFFRON,0.03508771929824561
REGENCY BABY,0.028097062579821197
XI YING MEN,0.08968609865470852
TRIUMPHANT JEWEL,0.03232441962973846
DRAGON ENERGY,0.03141690229343387
KHAYA,0.045651677699155443
PACKING LLAREGYB,0.047954866008462625
FLAME HERO,0.03024411319939512
APPROVE,0.025848698948819582
WILLIE INVICTUS,0.10638297872340427
TRAVEL BROTHER,0.02439565313816811
CHATER DREAM,0.031101653298412184
PO CHING TREASURE,0.040877367896311065
TRAVEL BRAND,0.01084010840108401
D'OR WONGCHOY,0.0273224043715847
WRATH OF FIRE,0.04987531172069825
REDWOOD BABY,0.05528846153846154
LUCKY OMENS,0.024418270611893136
LEVEL PLAYER,0.02358490566037736
EVERYONE'S CHOICE,0.04788673745575682
CHAMPION RANGER,0.08237232289950576
HOLLYWOOD KISS,0.18867924528301885
OPTIMIZATION STAR,0.0776287932251235
BORNFREE,0.07506527415143602
TELECOM TOP STAR,0.01271186440677966
HOW SPEEDY,0.03117962930885155
JADE PIPPO,0.05269320843091336
CIRCUIT FORTUNE,0.0210713097482533
MR VANILLA,0.056566650270536166
COSTA DEL SOL,0.025539160045402954
ELITE SPIRIT,0.03278688524590164
SUPER KING STAR,0.03306999816277787
ZACHARY,0.05409904286308781
LUCKY COOKIE,0.015789473684210527
LUCKY PIONEER,0.010514018691588784
SUPER JOCKEY,0.030264817150063055
AMBER SKY,0.034309844286091316
STERLING CITY,0.03305785123966942
GO BABY GO,0.02143553101656382
RAD,0.0807899461400359
DA VINCI,0.07591733445803459
GOLDEN DEER,0.03185051491665782
BERLINI,0.04237288135593221
KING'S STEED,0.0298814081613596
LUCKY HAMMER,0.03475471193690683
PHOTON WILLIE,0.03574407244132015
TRUE COMMENT,0.028547748411455933
PLEASANT KNIGHT,0.01056338028169014
BRILLIANT SHINE,0.025363544132566793
BORN TO WIN,0.05774541802661311
JUN HUO,0.054367524465386015
SELKIRK STAR,0.07689021785561727
CONFUCIUS SPIRIT,0.03214400514304082
GALAXY PRANCER,0.03685027152831653
SHINY DAY,0.013157894736842105
FOODIE,0.023932033026205574
TRAVEL MASTER,0.027404085700049825
SHIFACHI TRADITION,0.03278688524590164
KING OF SMARTS,0.026854649211144676
BEAUTY ONLY,0.17135862913096694
AMBER DRAGON,0.027735404243516854
BEST SHOW,0.01916675073136286
CIRCUIT STAR,0.02652871733651678
MALAYAN PEARL,0.02612286171736749
KING'S FOLKS,0.04056795131845842
HAPPY KAISER,0.08323424494649227
TELEPHATIA,0.04882812500000001
GALLANT TRIUMPH,0.025684931506849317
DIVINE DIYA,0.026359143327841845
GREAT CHARM,0.05003573981415297
JAEGER BOMB,0.027873070325900515
EASTERN PROMISE,0.045454545454545456
HECO RIDER,0.03508771929824561
LOVELY NAUGHTY,0.06292134831460675
SOUTHCHINA COMMAND,0.04082188052796298
STARTLING POWER,0.033707865168539325
MONTE CASTELLO,0.10434782608695652
BEAR-POP,0.058985450255603616
ACTIVISM,0.125
HEI HEI POSH,0.025974025974025976
OCEAN POWER,0.04286326618088298
SUPER STRIKE,0.03368083400160385
CELESTIAL SMILE,0.12476007677543187
HOUSE OF LUCK,0.04418262150220913
GOLD-FUN,0.22012578616352202
DESIGNS ON ROME,0.06341885269530124
REWARDING HERO,0.034675913576953855
FLAGSHIP SHINE,0.023333333333333334
SECRET SHAM,0.01847709812311582
CALIFORNIA MEMORY,0.030612244897959186
BLAZING SPEED,0.05875440658049352
DOMINANT,0.023640661938534282
BERLINSKI,0.05714285714285714
OUR FOLKS,0.03481447549244159
IMPERIAL CHAMPION,0.05022321428571429
DR GOOD HABIT,0.028094820017559263
TRAVEL SUPER,0.014925373134328358
SECRET COMMAND,0.06998654104979812
NUMERO UNO,0.060496067755595885
ADDOLE,0.05454996280684354
NEW STAMINA,0.13793103448275862
TWIN DELIGHT,0.04359333644714308
SNOWHOOVES,0.027019959905865948
NO MONEY NO TALK,0.03136947358102147
RISING POWER,0.03963830050786572
LUCKY BOLE,0.05739514348785872
HELLA HEDGE,0.028539863745166635
UNBEATABLE GUTS,0.053608247422680416
FRIENDS OF YAN OI,0.07215007215007214
FAMILY INTERESTS,0.06289308176100629
ELITE PRIDE,0.03888299752562743
SEA WARRIOR,0.02847228401103301
JOYFUL MISSION,0.01513431706394249
EXECUTIVE MANDATE,0.08168028004667444
TODOS CON SUERTE,0.023529411764705882
SUPREME FRESH,0.10989010989010987
TRIUMPHANT DRAGON,0.031147796293412237
KING HARADASUN,0.11453744493392069
KING OF PATCH,0.0390625
VERY WELL,0.03861003861003861
REALLY THE BEST,0.020477815699658702
GOLDEN CHOICE,0.017023691303731027
JOYEUX,0.14492753623188406
HELLO KIMBERLEY,0.016915703411333523
SCIMITAR,0.027063599458728015
GERONIMO MEADOW,0.03456858407079646
AFFLUENCE OF RAIN,0.02227525855210819
GAOLING LUCKY STAR,0.2127659574468085
DOMINEER,0.02863399023075627
TURIN PEARL,0.05301022340022718
SILLY BUDDIES,0.023514765889757244
HAPPY JOURNEY,0.03909643788010426
TABLEAUX,0.0631768953068592
FABULOUS NOVEMBER,0.017768850432632877
HAPPY YEAH YEAH,0.025985663082437275
NAMJONG TURBO,0.13440860215053763
FLUKE,0.014492753623188406
DIVINE CALLING,0.1601164483260553
ENTHUSIASM,0.031813361611876985
HAPPY ERA,0.026881720430107524
SANTA FE SUN,0.03530689842476915
ALL YOU WISH,0.047033285094066575
APOLLO'S CHOICE,0.043585645793985175
IT HAS TO BE YOU,0.010101010101010102
GLAMOROUS RYDER,0.06091846298031866
KING TAI SING,0.06818181818181819
SOLAR DRAGON,0.061387354205033766
GOOD SMILE,0.02958579881656805
JETSO DELIGHT,0.07462686567164178
KYNAM,0.0665680473372781
MIGHTY WONGCHOY,0.037904893177119224
RIBOT LEGACY,0.046756282875511396
JUST ACE,0.011747430249632892
GLORY OF LONGWAH,0.012135922330097087
STAR TRACK,0.39473684210526316
THUNDER FLYER,0.17857142857142855
AH BO,0.05393743257820928
SUPER TALENT,0.09583707696915243
DASHING FORTUNE,0.03714020427112349
FOREVER ACCURATE,0.037107972228872396
HAPPY MOMENTS,0.0451157316594743
DINING STAR,0.017614494212380476
JACK'S GEM,0.0251130085384229
GIGGLES FOREVER,0.04318806438947782
CHINA DELIGHT,0.0421379463295631
HEY CHEERS,0.0502828409805154
SUNNY PEARL,0.06634232640424591
CHARTER VICTORIA,0.08317338451695457
CANNY FRANCO,0.01523545706371191
STAG KNIGHT,0.15325670498084293
LOVELY DELOVELY,0.021083360363282518
LUCKY FOLLOW ME,0.011518324607329844
FANTASTICO,0.032059186189889025
FUN 'N' GAMES,0.03867640739149119
MEDIC MASTER,0.013017751479289942
ENTRUSTING,0.031246094238220223
KINGSTON JUMBO,0.03507476462986893
TANG PALACE,0.18433179723502305
STAR OF WAI BO,0.04393673110720562
GRASSLAND DRAGON,0.021334367726920093
FAIR WIND,0.02744739249771272
NEW PET,0.035317860746720484
PABLOSKY,0.05763688760806916
DOUBLE GLORY,0.032432432432432434
LONGWAH SUPREME,0.016129032258064516
MR GENUINE,0.03581020590868398
GUN PIT,0.023438577140493588
MAJESTIC ANTHEM,0.03287220928639912
EAGLE POWER,0.01699660067986403
FANTASTIC KAKA,0.03765627353517097
GOLDEN OSMANTHUS,0.016346032943543316
KHARU,0.031175059952038366
ROMANTIC TOUCH,0.05583992554676596
YAT DING WIN,0.044345898004434586
JOLLY POSH,0.07563694267515923
FABIO,0.0605245460659045
CHANS DELIGHT,0.03838771593090211
NATURAL TEAM,0.03126149319602795
OWNERS' GLORY,0.03066439522998296
ELEGANCE KLAMMER,0.04788985333732415
PANTHER RUN,0.019417475728155338
HONG KONG DANCER,0.04818503051718599
BRAVENESS,0.25641025641025644
COUR VALANT,0.03538480980664729
POPPING CANDY,0.04708798017348204
BOTH SURE,0.03560528992878942
GROOVY,0.01486988847583643
GRAN BOLIVAR,0.014826642335766423
DALWARI,0.04638833664678595
RIDE WITH THE WIND,0.0273224043715847
GRIFFINDOR,0.07560815253122946
CHEERS JOY,0.028865979381443297
WILLIE CAZALS,0.11848341232227487
NOBLE DELUXE,0.03787878787878788
BULLISH BOY,0.018741633199464525
LUCKY FOREVER,0.0141643059490085
SUNNY YING,0.029475338966398118
DANEWIN WINNING,0.046511627906976744
GRACYTOM,0.03765060240963855
GOLD FORTUNE,0.03588516746411484
AMBITIOUS GLORY,0.08517887563884156
GOLDEN BAUHINIA,0.04981320049813201
MANIPULATION,0.041666666666666664
OUR HONOUR,0.03395585738539898
JUMBO SPIRIT,0.04641909814323607
ALL PALS,0.013568521031207597
LOVING STAR,0.06879299562226392
GREAT SPEED,0.03394014193150262
GOOD FRIENDS MAGIC,0.016093341380004022
SUGAR CITY,0.047089041095890405
SKY FAR,0.1075268817204301
HOLMES LEGEND,0.04741379310344828
FIRST SIGHT LOVE,0.07334963325183372
AMAZINGLY,0.0310336595846264
MONSIEUR MOGOK,0.06334581053843939
MEDALLIST,0.037783375314861464
CHOICE TREASURE,0.03420398009950249
GRIMMY,0.044469149527515295
WINDICATOR STAR,0.026660203587009212
HEROIC GURU,0.04251968503937008
GRACE HEART,0.056818181818181816
BRILLANTE,0.037162162162162164
GOLD DRAGON,0.10185522008002908
MASTER VIKING,0.0717327953373683
LUCKY PROFIT,0.032679738562091505
WONDERFUL FIGHTER,0.07092198581560283
DIAMOND MYSTERIOUS,0.06527415143603132
LINE SEEKER,0.13139695712309823
WINNING EXPRESSO,0.017828200972447326
FOTOGENIC,0.03124486104259168
HAPPY FRIENDSHIP,0.02284619352936841
GORGEOUS GAINS,0.015873015873015872
STRATHEARN,0.02899150962932284
BOY OH BOY,0.015503875968992248
SHORT SQUEEZE,0.04038073262186328
MODERN TSAR,0.02284263959390863
BRIGHT STRIKE,0.0181653042688465
ENSURING,0.06533435818601077
HE WAS ME,0.010101010101010102
LET ME GO,0.07006369426751592
